Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,TXN_Prefix,TXN_Number
Txn_3173923,Cookie,2,1,2,Digital Wallet,Not Provided,2023-06-29,TXN,3173923
Txn_8460786,Coffee,1,2,2,Cash,Not Provided,2023-05-17,TXN,8460786
Txn_7078232,Not Provided,5,3,15,Digital Wallet,Takeaway,2023-11-21,TXN,7078232
Txn_7833800,Coffee,2,2,4,Not Provided,Takeaway,Date Not Recorded,TXN,7833800
Txn_9625287,Juice,2,3,6,Cash,In-Store,2023-07-08,TXN,9625287
Txn_3135132,Sandwich,4,4,16,Credit Card,Takeaway,Date Not Recorded,TXN,3135132
Txn_4779440,Cookie,1,1,1,Not Provided,Not Provided,2023-07-12,TXN,4779440
Txn_7337979,Coffee,1,2,2,Digital Wallet,In-Store,2023-05-27,TXN,7337979
Txn_1713098,Smoothie,4,4,16,Not Provided,Not Provided,2023-11-22,TXN,1713098
Txn_5325729,Coffee,5,2,10,Digital Wallet,Not Provided,2023-05-04,TXN,5325729
Txn_5630457,Smoothie,1,4,4,Credit Card,Takeaway,2023-03-01,TXN,5630457
Txn_4167859,Coffee,5,2,10,Not Provided,Takeaway,2023-08-17,TXN,4167859
Txn_4487966,Juice,3,3,9,Cash,In-Store,2023-08-10,TXN,4487966
Txn_1122140,Sandwich,4,4,16,Cash,Not Provided,2023-06-19,TXN,1122140
Txn_7484682,Juice,1,3,3,Cash,Not Provided,2023-12-28,TXN,7484682
Txn_5182042,Sandwich,4,4,16,Not Provided,Takeaway,2023-02-25,TXN,5182042
Txn_4040989,Sandwich,1,4,4,Not Provided,Not Provided,2023-03-02,TXN,4040989
Txn_2190793,Not Provided,4,1,4,Credit Card,Takeaway,2023-07-29,TXN,2190793
Txn_3663712,Tea,4,1.5,6,Digital Wallet,Takeaway,2023-09-22,TXN,3663712
Txn_9140598,Juice,1,3,3,Digital Wallet,Takeaway,2023-07-10,TXN,9140598
Txn_5657259,Not Provided,2,1.5,3,Not Provided,In-Store,2023-03-03,TXN,5657259
Txn_4316299,Tea,2,1.5,3,Credit Card,In-Store,Date Not Recorded,TXN,4316299
Txn_5601300,Coffee,2,2,4,Digital Wallet,Not Provided,2023-02-24,TXN,5601300
Txn_9904662,Smoothie,1,4,4,Not Provided,In-Store,2023-11-19,TXN,9904662
Txn_3696194,Salad,2,5,10,Credit Card,In-Store,2023-11-27,TXN,3696194
Txn_2964638,Salad,2,5,10,Digital Wallet,In-Store,2023-09-28,TXN,2964638
Txn_8336656,Salad,5,5,25,Cash,Takeaway,2023-12-02,TXN,8336656
Txn_2024121,Juice,5,3,,Digital Wallet,In-Store,2023-11-06,TXN,2024121
Txn_6287890,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-02-07,TXN,6287890
Txn_4712887,Tea,5,1.5,7.5,Credit Card,Not Provided,2023-01-04,TXN,4712887
Txn_4336892,Cookie,2,1,2,Not Provided,In-Store,2023-06-04,TXN,4336892
Txn_5447694,Smoothie,1,4,,Digital Wallet,In-Store,2023-11-18,TXN,5447694
Txn_2492058,Smoothie,5,4,20,Cash,Not Provided,2023-09-22,TXN,2492058
Txn_3439712,Juice,4,3,12,Not Provided,In-Store,2023-04-04,TXN,3439712
Txn_5350401,Sandwich,2,4,8,Digital Wallet,In-Store,2023-10-28,TXN,5350401
Txn_8999006,Smoothie,1,4,4,Cash,Not Provided,2023-02-07,TXN,8999006
Txn_8514689,Juice,5,3,15,Not Provided,Not Provided,2023-04-15,TXN,8514689
Txn_1866028,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-06-12,TXN,1866028
Txn_8379141,Salad,1,5,5,Not Provided,In-Store,2023-10-01,TXN,8379141
Txn_9152264,Cake,1,3,3,Digital Wallet,Takeaway,2023-03-15,TXN,9152264
Txn_2287941,Not Provided,1,1,1,Not Provided,Not Provided,2023-09-22,TXN,2287941
Txn_3794585,Sandwich,1,4,4,Credit Card,In-Store,2023-02-10,TXN,3794585
Txn_3856427,Juice,4,3,,Not Provided,In-Store,2023-03-25,TXN,3856427
Txn_9890874,Sandwich,5,4,20,Cash,In-Store,2023-09-02,TXN,9890874
Txn_3945716,Tea,2,1.5,3,Not Provided,Not Provided,2023-09-17,TXN,3945716
Txn_6254003,Not Provided,2,5,10,Not Provided,Not Provided,2023-11-02,TXN,6254003
Txn_3101575,Coffee,3,2,4,Not Provided,Takeaway,2023-12-03,TXN,3101575
Txn_4874685,Smoothie,3,4,4,Credit Card,In-Store,Date Not Recorded,TXN,4874685
Txn_6269119,Not Provided,2,3,6,Digital Wallet,Takeaway,2023-07-19,TXN,6269119
Txn_6024625,Coffee,5,2,10,Digital Wallet,Takeaway,2023-09-13,TXN,6024625
Txn_7470910,Salad,2,5,10,Cash,In-Store,2023-11-22,TXN,7470910
Txn_9911345,Cookie,3,1,1,Digital Wallet,Not Provided,2023-04-14,TXN,9911345
Txn_1116119,Smoothie,4,4,16,Digital Wallet,In-Store,2023-08-07,TXN,1116119
Txn_3471223,Coffee,1,2,2,Digital Wallet,In-Store,2023-10-08,TXN,3471223
Txn_4491072,Smoothie,4,4,16,Credit Card,Not Provided,2023-12-03,TXN,4491072
Txn_2053993,Tea,2,1.5,3,Not Provided,Takeaway,2023-09-21,TXN,2053993
Txn_9086709,Cake,1,3,3,Not Provided,In-Store,2023-05-04,TXN,9086709
Txn_1646009,Not Provided,4,5,20,Credit Card,Not Provided,2023-10-11,TXN,1646009
Txn_8692653,Juice,3,3,6,Cash,Takeaway,2023-11-01,TXN,8692653
Txn_5021925,Tea,4,1.5,6,Cash,In-Store,2023-05-07,TXN,5021925
Txn_1104849,Not Provided,4,4,16,Digital Wallet,Takeaway,2023-07-05,TXN,1104849
Txn_6358073,Sandwich,3,4,12,Not Provided,Not Provided,Date Not Recorded,TXN,6358073
Txn_7764154,Salad,2,5,10,Credit Card,Takeaway,2023-12-09,TXN,7764154
Txn_5410185,Not Provided,3,3,9,Not Provided,In-Store,2023-02-22,TXN,5410185
Txn_5651348,Not Provided,3,5,15,Cash,Takeaway,2023-11-04,TXN,5651348
Txn_2178735,Juice,3,3,9,Credit Card,Takeaway,2023-07-24,TXN,2178735
Txn_4125165,Coffee,5,2,10,Cash,Not Provided,2023-04-16,TXN,4125165
Txn_5014959,Cookie,2,1,2,Credit Card,In-Store,2023-11-28,TXN,5014959
Txn_8811565,Juice,5,3,15,Credit Card,Not Provided,2023-10-01,TXN,8811565
Txn_9868382,Coffee,2,2,4,Digital Wallet,Not Provided,2023-06-02,TXN,9868382
Txn_2924611,Juice,3,3,9,Cash,Not Provided,2023-04-19,TXN,2924611
Txn_7063124,Cake,1,3,3,Not Provided,Takeaway,2023-04-10,TXN,7063124
Txn_2291079,Coffee,3,2,2,Cash,Not Provided,2023-10-07,TXN,2291079
Txn_5348445,Salad,5,5,25,Digital Wallet,In-Store,2023-11-15,TXN,5348445
Txn_8920751,Tea,2,1.5,3,Not Provided,Not Provided,2023-04-20,TXN,8920751
Txn_7215985,Tea,4,1.5,6,Credit Card,In-Store,2023-08-07,TXN,7215985
Txn_7448296,Cookie,1,1,1,Credit Card,In-Store,2023-11-15,TXN,7448296
Txn_2625324,Coffee,1,2,2,Not Provided,Not Provided,2023-09-02,TXN,2625324
Txn_3542902,Smoothie,1,4,4,Not Provided,In-Store,2023-06-10,TXN,3542902
Txn_1494608,Tea,3,1.5,4.5,Credit Card,In-Store,2023-05-07,TXN,1494608
Txn_7615147,Sandwich,4,4,16,Cash,In-Store,2023-05-19,TXN,7615147
Txn_7225428,Tea,3,1.5,3,Credit Card,Takeaway,2023-03-07,TXN,7225428
Txn_3426892,Salad,4,5,20,Credit Card,Not Provided,2023-05-23,TXN,3426892
Txn_5892508,Smoothie,1,4,4,Credit Card,Takeaway,2023-03-21,TXN,5892508
Txn_5546684,Coffee,1,2,2,Credit Card,In-Store,2023-10-02,TXN,5546684
Txn_6846047,Salad,3,5,5,Digital Wallet,Not Provided,2023-04-02,TXN,6846047
Txn_5373527,Sandwich,2,4,8,Not Provided,Not Provided,2023-06-26,TXN,5373527
Txn_6402128,Sandwich,4,4,16,Digital Wallet,In-Store,2023-11-09,TXN,6402128
Txn_5009706,Sandwich,2,4,8,Digital Wallet,In-Store,2023-09-20,TXN,5009706
Txn_7223120,Juice,1,3,3,Not Provided,Not Provided,2023-03-13,TXN,7223120
Txn_1991104,Juice,2,3,6,Digital Wallet,Takeaway,2023-11-29,TXN,1991104
Txn_3380698,Coffee,3,2,6,Credit Card,Takeaway,2023-12-15,TXN,3380698
Txn_9084554,Not Provided,4,4,16,Credit Card,In-Store,2023-06-08,TXN,9084554
Txn_2996948,Smoothie,3,4,,Not Provided,Not Provided,2023-06-25,TXN,2996948
Txn_1148945,Coffee,1,2,2,Not Provided,Not Provided,2023-09-05,TXN,1148945
Txn_2078577,Tea,4,1.5,6,Credit Card,Not Provided,2023-01-31,TXN,2078577
Txn_4007285,Sandwich,5,4,20,Digital Wallet,Not Provided,2023-01-16,TXN,4007285
Txn_2336708,Not Provided,2,3,6,Cash,In-Store,2023-06-16,TXN,2336708
Txn_1512118,Salad,4,5,20,Cash,In-Store,2023-03-01,TXN,1512118
Txn_6077816,Cake,3,3,9,Credit Card,Not Provided,2023-09-26,TXN,6077816
Txn_5136936,Cake,3,3,9,Cash,Not Provided,2023-08-24,TXN,5136936
Txn_8623443,Not Provided,3,5,15,Credit Card,In-Store,2023-09-04,TXN,8623443
Txn_5654490,Tea,4,1.5,6,Credit Card,Not Provided,2023-05-22,TXN,5654490
Txn_4033888,Sandwich,2,4,8,Cash,In-Store,2023-02-04,TXN,4033888
Txn_4591512,Tea,2,1.5,3,Not Provided,Not Provided,2023-08-11,TXN,4591512
Txn_6886495,Cookie,4,1,4,Cash,Not Provided,2023-08-07,TXN,6886495
Txn_9218683,Cake,2,3,6,Digital Wallet,In-Store,Date Not Recorded,TXN,9218683
Txn_2153529,Cookie,1,1,1,Credit Card,Not Provided,2023-09-11,TXN,2153529
Txn_7880148,Cake,3,3,9,Credit Card,Takeaway,2023-12-12,TXN,7880148
Txn_3688181,Cake,1,3,3,Not Provided,Takeaway,2023-08-23,TXN,3688181
Txn_2482129,Juice,1,3,3,Cash,Not Provided,2023-12-12,TXN,2482129
Txn_4187420,Cake,3,3,9,Digital Wallet,In-Store,2023-01-31,TXN,4187420
Txn_4146452,Smoothie,1,4,4,Not Provided,Takeaway,2023-05-31,TXN,4146452
Txn_9553579,Cake,2,3,6,Credit Card,In-Store,2023-10-03,TXN,9553579
Txn_3854285,Salad,3,5,15,Cash,Takeaway,2023-07-18,TXN,3854285
Txn_5614488,Sandwich,1,4,4,Credit Card,Takeaway,2023-07-22,TXN,5614488
Txn_6187083,Cake,5,3,15,Not Provided,In-Store,2023-06-02,TXN,6187083
Txn_1521486,Salad,4,5,20,Not Provided,Not Provided,2023-01-28,TXN,1521486
Txn_6868182,Not Provided,5,4,20,Credit Card,Not Provided,2023-01-02,TXN,6868182
Txn_6035534,Salad,4,5,20,Credit Card,In-Store,2023-12-18,TXN,6035534
Txn_8781128,Sandwich,5,4,20,Digital Wallet,Takeaway,Date Not Recorded,TXN,8781128
Txn_7670743,Salad,4,5,20,Not Provided,In-Store,2023-04-28,TXN,7670743
Txn_7201724,Salad,1,5,5,Cash,Takeaway,2023-03-20,TXN,7201724
Txn_2881199,Smoothie,3,4,4,Digital Wallet,Not Provided,2023-03-05,TXN,2881199
Txn_3616362,Smoothie,5,4,,Digital Wallet,In-Store,2023-12-02,TXN,3616362
Txn_6113876,Cake,3,3,9,Cash,In-Store,2023-03-01,TXN,6113876
Txn_6007079,Not Provided,2,1,2,Credit Card,In-Store,2023-10-09,TXN,6007079
Txn_3163383,Tea,2,1.5,3,Not Provided,In-Store,2023-10-24,TXN,3163383
Txn_1413304,Not Provided,5,5,25,Not Provided,Takeaway,2023-03-17,TXN,1413304
Txn_4907812,Sandwich,3,4,8,Digital Wallet,In-Store,2023-08-11,TXN,4907812
Txn_7894514,Cake,1,3,3,Not Provided,Not Provided,2023-09-25,TXN,7894514
Txn_6450138,Cake,1,3,3,Credit Card,Takeaway,2023-04-13,TXN,6450138
Txn_9874588,Sandwich,2,4,8,Not Provided,Takeaway,2023-06-04,TXN,9874588
Txn_6732989,Salad,2,5,10,Credit Card,Not Provided,2023-04-29,TXN,6732989
Txn_5442610,Juice,2,3,6,Not Provided,Takeaway,2023-12-10,TXN,5442610
Txn_2155368,Not Provided,2,1,2,Digital Wallet,Takeaway,2023-02-06,TXN,2155368
Txn_5236892,Not Provided,1,3,3,Digital Wallet,Takeaway,2023-03-09,TXN,5236892
Txn_9328595,Tea,2,1.5,3,Cash,Not Provided,2023-10-24,TXN,9328595
Txn_1324930,Sandwich,5,4,,Credit Card,Takeaway,2023-01-11,TXN,1324930
Txn_6148397,Tea,4,1.5,6,Not Provided,In-Store,2023-03-20,TXN,6148397
Txn_8298711,Coffee,3,2,6,Not Provided,Takeaway,2023-01-26,TXN,8298711
Txn_7085875,Juice,3,3,9,Digital Wallet,In-Store,2023-08-23,TXN,7085875
Txn_3857768,Coffee,2,2,4,Credit Card,Not Provided,2023-01-04,TXN,3857768
Txn_5474440,Cake,2,3,6,Credit Card,Not Provided,2023-11-08,TXN,5474440
Txn_6057379,Salad,5,5,25,Credit Card,Takeaway,2023-03-18,TXN,6057379
Txn_4637070,Tea,3,1.5,4.5,Credit Card,Not Provided,2023-06-13,TXN,4637070
Txn_9313535,Cookie,1,1,1,Digital Wallet,Takeaway,2023-06-04,TXN,9313535
Txn_8161873,Not Provided,1,1.5,1.5,Digital Wallet,Not Provided,2023-02-08,TXN,8161873
Txn_5441196,Tea,3,1.5,1.5,Cash,Not Provided,2023-05-24,TXN,5441196
Txn_9626053,Salad,1,5,5,Cash,Takeaway,2023-08-11,TXN,9626053
Txn_7026504,Not Provided,5,4,20,Not Provided,Not Provided,2023-03-29,TXN,7026504
Txn_4114843,Sandwich,3,4,8,Cash,Not Provided,2023-05-17,TXN,4114843
Txn_6622954,Smoothie,2,4,8,Not Provided,In-Store,2023-01-13,TXN,6622954
Txn_5509088,Sandwich,3,4,12,Digital Wallet,Not Provided,2023-08-28,TXN,5509088
Txn_5583534,Cookie,2,1,2,Cash,Takeaway,2023-10-31,TXN,5583534
Txn_1438257,Salad,4,5,20,Credit Card,Takeaway,2023-06-13,TXN,1438257
Txn_6428593,Tea,5,1.5,,Not Provided,Not Provided,2023-09-06,TXN,6428593
Txn_4257830,Cookie,5,1,5,Not Provided,In-Store,2023-08-04,TXN,4257830
Txn_8780340,Cake,5,3,15,Credit Card,Not Provided,2023-08-29,TXN,8780340
Txn_5801294,Salad,1,5,5,Not Provided,Not Provided,2023-10-20,TXN,5801294
Txn_4315988,Not Provided,2,5,10,Cash,Takeaway,2023-04-12,TXN,4315988
Txn_3963927,Sandwich,4,4,16,Credit Card,In-Store,2023-01-03,TXN,3963927
Txn_2906443,Cake,4,3,12,Not Provided,Not Provided,2023-08-14,TXN,2906443
Txn_2660295,Cookie,3,1,3,Not Provided,Not Provided,2023-12-06,TXN,2660295
Txn_7023528,Tea,5,1.5,7.5,Cash,In-Store,2023-10-28,TXN,7023528
Txn_5419862,Juice,5,3,15,Digital Wallet,Not Provided,2023-05-29,TXN,5419862
Txn_9124680,Cookie,2,1,2,Cash,Takeaway,2023-10-03,TXN,9124680
Txn_7853635,Salad,3,5,15,Digital Wallet,Takeaway,2023-02-16,TXN,7853635
Txn_2009893,Smoothie,3,4,12,Not Provided,Not Provided,2023-12-06,TXN,2009893
Txn_3516263,Cake,2,3,6,Digital Wallet,In-Store,2023-09-23,TXN,3516263
Txn_1591640,Cake,2,3,6,Cash,In-Store,2023-05-26,TXN,1591640
Txn_9358958,Smoothie,1,4,4,Not Provided,Takeaway,2023-05-08,TXN,9358958
Txn_3008336,Not Provided,5,4,20,Credit Card,Not Provided,2023-07-27,TXN,3008336
Txn_7401710,Sandwich,5,4,20,Cash,Not Provided,2023-10-24,TXN,7401710
Txn_2176727,Tea,1,1.5,1.5,Not Provided,Takeaway,2023-07-26,TXN,2176727
Txn_5595717,Juice,2,3,6,Not Provided,Not Provided,2023-06-16,TXN,5595717
Txn_1697018,Juice,4,3,12,Digital Wallet,In-Store,2023-07-02,TXN,1697018
Txn_1910957,Tea,5,1.5,7.5,Not Provided,Takeaway,2023-07-25,TXN,1910957
Txn_2667225,Salad,2,5,10,Cash,In-Store,2023-11-21,TXN,2667225
Txn_3152531,Coffee,3,2,6,Credit Card,Not Provided,2023-11-24,TXN,3152531
Txn_8605958,Sandwich,3,4,20,Cash,Not Provided,2023-06-09,TXN,8605958
Txn_5033045,Salad,3,5,15,Digital Wallet,Not Provided,2023-04-21,TXN,5033045
Txn_7527249,Tea,3,1.5,4.5,Not Provided,Takeaway,2023-03-29,TXN,7527249
Txn_9159212,Smoothie,3,4,12,Digital Wallet,Takeaway,2023-01-12,TXN,9159212
Txn_6881523,Juice,5,3,15,Not Provided,Takeaway,2023-02-24,TXN,6881523
Txn_9725369,Coffee,3,2,6,Not Provided,Takeaway,2023-02-10,TXN,9725369
Txn_3282436,Salad,5,5,25,Credit Card,In-Store,2023-12-14,TXN,3282436
Txn_4206256,Smoothie,3,4,12,Not Provided,Not Provided,2023-10-10,TXN,4206256
Txn_8465274,Cake,3,3,9,Digital Wallet,Takeaway,2023-02-01,TXN,8465274
Txn_1286779,Smoothie,3,4,16,Credit Card,Not Provided,2023-04-13,TXN,1286779
Txn_7216922,Juice,5,3,15,Not Provided,Not Provided,2023-06-26,TXN,7216922
Txn_8330446,Smoothie,3,4,12,Credit Card,In-Store,2023-08-06,TXN,8330446
Txn_1282260,Sandwich,5,4,20,Digital Wallet,Not Provided,2023-07-21,TXN,1282260
Txn_9582716,Cake,2,3,6,Not Provided,Not Provided,Date Not Recorded,TXN,9582716
Txn_9769410,Salad,1,5,5,Cash,In-Store,2023-07-22,TXN,9769410
Txn_7482583,Tea,5,1.5,7.5,Credit Card,Not Provided,Date Not Recorded,TXN,7482583
Txn_3865224,Coffee,3,2,6,Not Provided,Not Provided,2023-07-25,TXN,3865224
Txn_8135614,Juice,2,3,6,Digital Wallet,Not Provided,2023-01-28,TXN,8135614
Txn_9603131,Smoothie,5,4,20,Not Provided,Not Provided,2023-08-19,TXN,9603131
Txn_1437083,Smoothie,2,4,8,Credit Card,In-Store,2023-03-15,TXN,1437083
Txn_2955040,Not Provided,5,3,15,Not Provided,Not Provided,2023-03-21,TXN,2955040
Txn_2413626,Cake,1,3,3,Credit Card,Takeaway,2023-11-06,TXN,2413626
Txn_1568657,Coffee,2,2,4,Cash,Not Provided,Date Not Recorded,TXN,1568657
Txn_3392848,Cake,2,3,6,Cash,In-Store,2023-04-03,TXN,3392848
Txn_7027905,Sandwich,1,4,4,Credit Card,In-Store,2023-07-17,TXN,7027905
Txn_8808034,Smoothie,2,4,8,Cash,In-Store,2023-08-09,TXN,8808034
Txn_1663113,Smoothie,4,4,16,Credit Card,Takeaway,2023-12-24,TXN,1663113
Txn_1544070,Coffee,5,2,10,Not Provided,Takeaway,2023-09-05,TXN,1544070
Txn_6189334,Sandwich,1,4,4,Cash,In-Store,2023-01-12,TXN,6189334
Txn_3412490,Cake,2,3,6,Cash,In-Store,Date Not Recorded,TXN,3412490
Txn_1852586,Cake,5,3,15,Not Provided,In-Store,Date Not Recorded,TXN,1852586
Txn_3803732,Salad,4,5,20,Digital Wallet,Not Provided,2023-01-08,TXN,3803732
Txn_3410971,Smoothie,1,4,4,Not Provided,Takeaway,2023-01-02,TXN,3410971
Txn_6467618,Tea,3,1.5,4.5,Not Provided,Takeaway,2023-10-12,TXN,6467618
Txn_6908287,Cookie,1,1,1,Cash,In-Store,2023-08-04,TXN,6908287
Txn_2726700,Not Provided,3,1.5,3,Digital Wallet,Not Provided,2023-04-10,TXN,2726700
Txn_1803889,Salad,4,5,20,Not Provided,Not Provided,2023-06-23,TXN,1803889
Txn_6829707,Sandwich,1,4,4,Cash,Takeaway,2023-08-17,TXN,6829707
Txn_7303706,Coffee,2,2,4,Cash,In-Store,2023-12-14,TXN,7303706
Txn_1730647,Juice,5,3,15,Digital Wallet,In-Store,2023-01-18,TXN,1730647
Txn_9691018,Sandwich,2,4,8,Digital Wallet,Not Provided,2023-07-21,TXN,9691018
Txn_5480564,Salad,3,5,15,Digital Wallet,Not Provided,2023-05-28,TXN,5480564
Txn_4090904,Not Provided,3,1.5,7.5,Digital Wallet,In-Store,2023-08-04,TXN,4090904
Txn_9138791,Cake,1,3,3,Digital Wallet,In-Store,2023-03-22,TXN,9138791
Txn_2367947,Smoothie,5,4,20,Not Provided,Takeaway,2023-05-13,TXN,2367947
Txn_4936135,Coffee,4,2,8,Cash,In-Store,2023-12-08,TXN,4936135
Txn_5311015,Smoothie,3,4,12,Not Provided,Not Provided,2023-05-11,TXN,5311015
Txn_2473090,Not Provided,2,3,3,Credit Card,In-Store,2023-03-03,TXN,2473090
Txn_8808631,Sandwich,5,4,20,Not Provided,Takeaway,2023-03-26,TXN,8808631
Txn_8703212,Not Provided,2,2,4,Credit Card,Takeaway,2023-04-17,TXN,8703212
Txn_7732920,Sandwich,5,4,20,Cash,Not Provided,2023-02-11,TXN,7732920
Txn_4496665,Sandwich,2,4,8,Digital Wallet,Takeaway,2023-12-10,TXN,4496665
Txn_5041555,Not Provided,4,1.5,6,Digital Wallet,Not Provided,2023-08-26,TXN,5041555
Txn_6816094,Tea,4,1.5,6,Not Provided,In-Store,2023-12-30,TXN,6816094
Txn_8209794,Coffee,5,2,10,Credit Card,Takeaway,2023-10-25,TXN,8209794
Txn_4135454,Sandwich,4,4,16,Not Provided,In-Store,2023-07-23,TXN,4135454
Txn_3942164,Coffee,4,2,8,Credit Card,Not Provided,Date Not Recorded,TXN,3942164
Txn_2761542,Cookie,4,1,4,Not Provided,Not Provided,2023-10-15,TXN,2761542
Txn_7948095,Salad,5,5,,Not Provided,Takeaway,2023-07-18,TXN,7948095
Txn_3330687,Cake,5,3,15,Cash,In-Store,2023-12-26,TXN,3330687
Txn_9822317,Not Provided,3,1.5,4.5,Cash,In-Store,2023-09-25,TXN,9822317
Txn_6243479,Sandwich,5,4,20,Not Provided,Not Provided,2023-09-18,TXN,6243479
Txn_9296807,Coffee,3,2,6,Credit Card,Not Provided,2023-12-20,TXN,9296807
Txn_7626939,Coffee,3,2,10,Not Provided,Not Provided,Date Not Recorded,TXN,7626939
Txn_5354746,Coffee,4,2,8,Digital Wallet,Takeaway,2023-03-06,TXN,5354746
Txn_1235969,Cookie,1,1,1,Digital Wallet,Not Provided,2023-07-08,TXN,1235969
Txn_4240796,Juice,4,3,12,Not Provided,Not Provided,2023-03-28,TXN,4240796
Txn_3736798,Coffee,4,2,8,Digital Wallet,In-Store,2023-07-01,TXN,3736798
Txn_9102030,Smoothie,4,4,16,Digital Wallet,In-Store,Date Not Recorded,TXN,9102030
Txn_8118419,Cake,3,3,9,Not Provided,Not Provided,2023-12-03,TXN,8118419
Txn_3089814,Cake,5,3,15,Digital Wallet,Not Provided,2023-03-25,TXN,3089814
Txn_6719521,Salad,5,5,25,Cash,In-Store,2023-08-03,TXN,6719521
Txn_6530795,Cookie,1,1,1,Credit Card,Not Provided,2023-04-30,TXN,6530795
Txn_4176373,Cookie,3,1,3,Cash,Not Provided,2023-03-28,TXN,4176373
Txn_7230500,Juice,3,3,9,Credit Card,Not Provided,2023-12-12,TXN,7230500
Txn_7094898,Salad,4,5,20,Not Provided,Takeaway,2023-06-20,TXN,7094898
Txn_2400518,Juice,3,3,9,Credit Card,Not Provided,2023-02-04,TXN,2400518
Txn_5349288,Coffee,4,2,8,Digital Wallet,Not Provided,2023-11-20,TXN,5349288
Txn_6806290,Salad,3,5,15,Not Provided,Not Provided,2023-05-02,TXN,6806290
Txn_6191123,Not Provided,2,1,,Digital Wallet,Takeaway,2023-03-01,TXN,6191123
Txn_5386752,Salad,4,5,20,Digital Wallet,In-Store,2023-12-07,TXN,5386752
Txn_1022523,Salad,4,5,20,Cash,In-Store,2023-11-25,TXN,1022523
Txn_3125997,Juice,4,3,12,Not Provided,Not Provided,2023-10-19,TXN,3125997
Txn_9906002,Smoothie,3,4,12,Digital Wallet,In-Store,2023-07-13,TXN,9906002
Txn_6202015,Cookie,2,1,2,Credit Card,Takeaway,2023-08-22,TXN,6202015
Txn_6928137,Cake,3,3,9,Digital Wallet,In-Store,2023-10-11,TXN,6928137
Txn_3003809,Coffee,4,2,8,Cash,Not Provided,2023-04-21,TXN,3003809
Txn_5913013,Cookie,2,1,2,Credit Card,Takeaway,2023-11-29,TXN,5913013
Txn_7433269,Tea,1,1.5,1.5,Cash,In-Store,2023-05-18,TXN,7433269
Txn_3103972,Cake,1,3,3,Not Provided,Not Provided,2023-03-01,TXN,3103972
Txn_9081115,Juice,3,3,,Not Provided,Not Provided,2023-12-04,TXN,9081115
Txn_1054915,Not Provided,5,1,5,Not Provided,In-Store,2023-01-22,TXN,1054915
Txn_2633600,Salad,5,5,,Cash,Takeaway,2023-11-28,TXN,2633600
Txn_4631695,Cookie,5,1,5,Not Provided,In-Store,2023-11-18,TXN,4631695
Txn_3121271,Smoothie,2,4,8,Credit Card,Not Provided,2023-08-13,TXN,3121271
Txn_4613883,Tea,1,1.5,1.5,Cash,Not Provided,2023-05-21,TXN,4613883
Txn_2766651,Cake,3,3,9,Not Provided,Not Provided,2023-05-11,TXN,2766651
Txn_2166064,Coffee,4,2,8,Not Provided,In-Store,2023-02-08,TXN,2166064
Txn_4617771,Smoothie,4,4,16,Digital Wallet,Takeaway,2023-09-10,TXN,4617771
Txn_9444461,Sandwich,2,4,8,Not Provided,Not Provided,2023-05-28,TXN,9444461
Txn_4723978,Not Provided,2,1,2,Not Provided,Not Provided,2023-04-20,TXN,4723978
Txn_1741325,Tea,2,1.5,3,Credit Card,In-Store,2023-03-31,TXN,1741325
Txn_9370294,Cake,2,3,6,Credit Card,Not Provided,2023-04-23,TXN,9370294
Txn_9983356,Sandwich,2,4,8,Digital Wallet,Takeaway,2023-09-20,TXN,9983356
Txn_8964527,Sandwich,4,4,16,Digital Wallet,Takeaway,2023-02-22,TXN,8964527
Txn_7696120,Cookie,1,1,1,Not Provided,In-Store,Date Not Recorded,TXN,7696120
Txn_3331437,Not Provided,1,2,2,Cash,Takeaway,2023-02-26,TXN,3331437
Txn_6313325,Cookie,5,1,5,Not Provided,Not Provided,2023-07-07,TXN,6313325
Txn_9497634,Juice,3,3,9,Cash,Not Provided,2023-07-20,TXN,9497634
Txn_9408993,Sandwich,1,4,4,Digital Wallet,In-Store,2023-08-19,TXN,9408993
Txn_7810285,Cake,4,3,12,Cash,Takeaway,2023-10-25,TXN,7810285
Txn_5322809,Cake,2,3,6,Not Provided,Not Provided,2023-04-30,TXN,5322809
Txn_1961595,Smoothie,5,4,20,Digital Wallet,In-Store,2023-07-02,TXN,1961595
Txn_1200795,Sandwich,1,4,4,Not Provided,In-Store,2023-08-18,TXN,1200795
Txn_8958073,Smoothie,1,4,4,Not Provided,Not Provided,2023-03-31,TXN,8958073
Txn_4114503,Salad,5,5,25,Not Provided,Takeaway,2023-11-07,TXN,4114503
Txn_4179561,Cookie,2,1,2,Digital Wallet,In-Store,2023-11-12,TXN,4179561
Txn_5669113,Sandwich,2,4,,Not Provided,Takeaway,2023-03-19,TXN,5669113
Txn_7574828,Coffee,2,2,4,Not Provided,In-Store,2023-09-24,TXN,7574828
Txn_9056301,Cookie,2,1,2,Credit Card,Takeaway,2023-03-02,TXN,9056301
Txn_8530924,Sandwich,2,4,8,Credit Card,Not Provided,2023-08-05,TXN,8530924
Txn_1505947,Not Provided,3,1,3,Cash,Not Provided,2023-11-21,TXN,1505947
